data,centro_distribuicao,categoria_produto,demanda,peso_total_kg,volume_total_m3,valor_total,capacidade_utilizada_pct,lead_time_dias,taxa_atraso_pct,evento_especial,dia_semana,mes,trimestre,tempo_picking_item_min,tempo_total_picking_min,taxa_erro_picking_pct,gargalo_picking_pct,complexidade_picking,tempo_embalagem_item_min,tempo_total_embalagem_min,taxa_erro_embalagem_pct,gargalo_embalagem_pct,fragilidade_produto,tempo_expedicao_min,gargalo_expedicao_pct,prioridade_expedicao,nivel_automacao_cd,tempo_total_processamento_min,dia_do_mes,dia_do_ano,semana_do_ano,fim_de_semana
2024-01-03,Sao Paulo (SP),Eletrônicos,14729,51551.5,220.935,17674800,294.58,1.88,48.39,,Wednesday,January,Q1,6.16,90699.63,5.13,460.28,alta,5.27,77604.41,3.16,613.71,alta,100.0,306.85,media,alto,111.43,3,3,1,False
2024-01-03,Sao Paulo (SP),Vestuário,10625,8500.0,53.125,1593750,212.5,1.41,55.16,,Wednesday,January,Q1,2.63,27960.53,3.95,332.03,media,1.45,15423.39,2.03,442.71,baixa,120.0,221.35,baixa,alto,124.08,3,3,1,False
2024-01-03,Sao Paulo (SP),Alimentos,5051,25255.0,101.02,404080,101.02,1.02,38.08,,Wednesday,January,Q1,1.68,8506.95,3.16,157.84,baixa,2.13,10753.74,2.48,210.46,media,80.0,105.23,alta,alto,83.81,3,3,1,False
2024-01-03,Sao Paulo (SP),Casa e Decoração,7621,60968.0,381.05,2286300,152.42,2.57,54.07,,Wednesday,January,Q1,6.84,52143.68,5.13,238.16,alta,6.02,45889.89,3.16,317.54,alta,120.0,158.77,baixa,alto,132.86,3,3,1,False
2024-01-03,Sao Paulo (SP),Beleza e Saúde,5566,6679.2,44.528,667920,111.32,1.13,49.83,,Wednesday,January,Q1,3.16,17576.84,3.95,173.94,media,2.37,13166.88,2.48,231.92,media,100.0,115.96,media,alto,105.52,3,3,1,False
2024-01-03,Sao Paulo (SP),Esportes,4637,18548.0,115.925,1159250,92.74,1.43,33.21,,Wednesday,January,Q1,4.79,22208.79,5.13,144.91,alta,2.96,13711.56,2.48,193.21,media,120.0,96.6,baixa,alto,127.75,3,3,1,False
2024-01-03,Sao Paulo (SP),Livros e Mídia,3836,3836.0,15.344,268520,76.72,1.1,10.62,,Wednesday,January,Q1,1.26,4845.47,2.11,119.88,baixa,0.97,3712.26,1.45,159.83,baixa,80.0,79.92,baixa,alto,82.23,3,3,1,False
2024-01-03,Sao Paulo (SP),Brinquedos,2649,5298.0,47.682,264900,52.98,1.42,5.25,,Wednesday,January,Q1,3.16,8365.26,2.63,82.78,media,2.96,7833.06,1.77,110.38,media,66.67,55.19,media,alto,72.78,3,3,1,False
2024-01-03,Florianopolis (SC),Eletrônicos,3149,11021.5,47.235,3778800,209.93,2.55,43.26,,Wednesday,January,Q1,6.65,20933.69,6.65,178.92,alta,5.7,17941.98,4.56,231.54,alta,146.34,119.28,media,medio,158.69,3,3,1,False
2024-01-03,Florianopolis (SC),Vestuário,2579,2063.2,12.895,386850,171.93,2.11,40.53,,Wednesday,January,Q1,2.84,7326.7,5.11,146.53,media,1.57,4048.43,2.93,189.63,baixa,175.61,97.69,baixa,medio,180.02,3,3,1,False
2024-01-03,Florianopolis (SC),Alimentos,2392,11960.0,47.84,191360,159.47,1.88,51.51,,Wednesday,January,Q1,1.82,4349.09,4.09,135.91,baixa,2.3,5507.16,3.58,175.88,media,117.07,90.61,alta,medio,121.19,3,3,1,False
2024-01-03,Florianopolis (SC),Casa e Decoração,1838,14704.0,91.9,551400,122.53,3.17,49.17,,Wednesday,January,Q1,7.39,13576.14,6.65,104.43,alta,6.51,11968.37,4.56,135.15,alta,175.61,69.62,baixa,medio,189.51,3,3,1,False
2024-01-03,Florianopolis (SC),Beleza e Saúde,1898,2277.6,15.184,227760,126.53,2.12,47.72,,Wednesday,January,Q1,3.41,6470.45,5.11,107.84,media,2.56,4855.35,3.58,139.56,media,146.34,71.89,media,medio,152.31,3,3,1,False
2024-01-03,Florianopolis (SC),Esportes,1783,7132.0,44.575,445750,118.87,2.56,43.92,,Wednesday,January,Q1,5.17,9218.92,6.65,101.31,alta,3.2,5701.45,3.58,131.1,media,175.61,67.54,baixa,medio,183.98,3,3,1,False
2024-01-03,Florianopolis (SC),Livros e Mídia,1145,1145.0,4.58,80150,76.33,1.18,7.67,,Wednesday,January,Q1,1.36,1561.36,2.73,65.06,baixa,1.05,1198.26,2.09,84.19,baixa,117.07,43.37,baixa,medio,119.48,3,3,1,False
2024-01-03,Florianopolis (SC),Brinquedos,1050,2100.0,18.9,105000,70.0,2.15,4.14,,Wednesday,January,Q1,3.41,3579.55,3.41,59.66,media,3.2,3357.56,2.56,77.21,media,97.56,39.77,media,medio,104.17,3,3,1,False
2024-01-04,Belem (PA),Eletrônicos,1981,6933.5,29.715,2377200,165.08,3.4,56.29,,Thursday,January,Q1,6.88,13633.94,11.47,154.77,alta,6.12,12133.62,7.35,206.35,alta,240.0,103.18,media,baixo,253.01,4,4,1,False
2024-01-04,Belem (PA),Vestuário,1702,1361.6,8.51,255300,141.83,2.97,53.93,,Thursday,January,Q1,2.94,5005.88,8.82,132.97,media,1.69,2872.12,4.72,177.29,baixa,288.0,88.65,baixa,baixo,292.63,4,4,1,False
2024-01-04,Belem (PA),Alimentos,2434,12170.0,48.68,194720,202.83,3.22,54.7,,Thursday,January,Q1,1.88,4581.65,7.06,190.16,baixa,2.48,6024.15,5.77,253.54,media,192.0,126.77,alta,baixo,196.36,4,4,1,False
2024-01-04,Belem (PA),Casa e Decoração,1257,10056.0,62.85,377100,104.75,4.79,43.55,,Thursday,January,Q1,7.65,9612.35,11.47,98.2,alta,7.0,8799.0,7.35,130.94,alta,288.0,65.47,baixa,baixo,302.65,4,4,1,False
2024-01-04,Belem (PA),Beleza e Saúde,1869,2242.8,14.952,224280,155.75,3.54,59.81,,Thursday,January,Q1,3.53,6596.47,8.82,146.02,media,2.75,5139.75,5.77,194.69,media,240.0,97.34,media,baixo,246.28,4,4,1,False
2024-01-04,Belem (PA),Esportes,1214,4856.0,30.35,303500,101.17,3.65,51.92,,Thursday,January,Q1,5.35,6498.47,11.47,94.84,alta,3.44,4173.12,5.77,126.46,media,288.0,63.23,baixa,baixo,296.79,4,4,1,False
2024-01-04,Belem (PA),Livros e Mídia,574,574.0,2.296,40180,47.83,2.87,5.72,,Thursday,January,Q1,1.41,810.35,4.71,44.84,baixa,1.12,645.75,3.37,59.79,baixa,192.0,29.9,baixa,baixo,194.54,4,4,1,False
2024-01-04,Belem (PA),Brinquedos,1218,2436.0,21.924,121800,101.5,3.85,52.06,,Thursday,January,Q1,3.53,4298.82,8.82,95.16,media,3.44,4186.88,5.77,126.88,media,240.0,63.44,media,baixo,246.97,4,4,1,False
2024-01-04,Recife (PE),Eletrônicos,2799,9796.5,41.985,3358800,155.5,3.61,56.53,,Thursday,January,Q1,6.5,18193.5,8.67,174.94,alta,5.76,16135.41,5.76,218.67,alta,187.5,116.62,media,medio,199.76,4,4,1,False
2024-01-04,Recife (PE),Vestuário,2397,1917.6,11.985,359550,133.17,3.47,47.78,,Thursday,January,Q1,2.78,6658.33,6.67,149.81,media,1.59,3807.0,3.71,187.27,baixa,225.0,99.88,baixa,medio,229.37,4,4,1,False
2024-01-04,Recife (PE),Alimentos,2992,14960.0,59.84,239360,166.22,2.79,41.83,,Thursday,January,Q1,1.78,5319.11,5.33,187.0,baixa,2.33,6969.6,4.53,233.75,media,150.0,124.67,alta,medio,154.11,4,4,1,False
2024-01-04,Recife (PE),Casa e Decoração,1598,12784.0,79.9,479400,88.78,5.31,33.24,,Thursday,January,Q1,7.22,11541.11,8.67,99.88,alta,6.59,10528.0,5.76,124.84,alta,150.0,66.58,baixa,medio,163.81,4,4,1,False
2024-01-04,Recife (PE),Beleza e Saúde,2523,3027.6,20.184,302760,140.17,2.84,48.97,,Thursday,January,Q1,3.33,8410.0,6.67,157.69,media,2.59,6530.12,4.53,197.11,media,187.5,105.12,media,medio,193.42,4,4,1,False
2024-01-04,Recife (PE),Esportes,1655,6620.0,41.375,413750,91.94,3.07,35.19,,Thursday,January,Q1,5.06,8366.94,8.67,103.44,alta,3.24,5354.41,4.53,129.3,media,225.0,68.96,baixa,medio,233.29,4,4,1,False
2024-01-04,Recife (PE),Livros e Mídia,870,870.0,3.48,60900,48.33,2.34,5.58,,Thursday,January,Q1,1.33,1160.0,3.56,54.37,baixa,1.06,921.18,2.65,67.97,baixa,150.0,36.25,baixa,medio,152.39,4,4,1,False
2024-01-04,Recife (PE),Brinquedos,1585,3170.0,28.53,158500,88.06,2.99,22.29,,Thursday,January,Q1,3.33,5283.33,6.67,99.06,media,3.24,5127.94,4.53,123.83,media,125.0,66.04,media,medio,131.57,4,4,1,False
2024-01-04,Brasilia (DF),Eletrônicos,3933,13765.5,58.995,4719600,196.65,3.47,47.02,,Thursday,January,Q1,6.36,25008.75,7.42,204.84,alta,5.57,21899.66,4.45,273.12,alta,158.82,136.56,media,medio,170.75,4,4,1,False
2024-01-04,Brasilia (DF),Vestuário,3528,2822.4,17.64,529200,176.4,2.14,55.23,,Thursday,January,Q1,2.72,9586.96,5.71,183.75,media,1.53,5412.27,2.86,245.0,baixa,190.59,122.5,baixa,medio,194.84,4,4,1,False
2024-01-04,Brasilia (DF),Alimentos,3259,16295.0,65.18,260720,162.95,1.68,41.68,,Thursday,January,Q1,1.74,5667.83,4.57,169.74,baixa,2.25,7332.75,3.5,226.32,media,127.06,113.16,alta,medio,131.05,4,4,1,False
2024-01-04,Brasilia (DF),Casa e Decoração,2649,21192.0,132.45,794700,132.45,3.11,56.44,,Thursday,January,Q1,7.07,18715.76,7.42,137.97,alta,6.36,16857.27,4.45,183.96,alta,190.59,91.98,baixa,medio,204.02,4,4,1,False
2024-01-04,Brasilia (DF),Beleza e Saúde,2652,3182.4,21.216,318240,132.6,1.87,41.7,,Thursday,January,Q1,3.26,8647.83,5.71,138.12,media,2.5,6630.0,3.5,184.17,media,158.82,92.08,media,medio,164.58,4,4,1,False
2024-01-04,Brasilia (DF),Esportes,2426,9704.0,60.65,606500,121.3,2.61,47.41,,Thursday,January,Q1,4.95,11998.15,7.42,126.35,alta,3.12,7581.25,3.5,168.47,media,190.59,84.24,baixa,medio,198.66,4,4,1,False
2024-01-04,Brasilia (DF),Livros e Mídia,1804,1804.0,7.216,126280,90.2,2.06,36.19,,Thursday,January,Q1,1.3,2353.04,4.57,93.96,baixa,1.02,1845.0,2.86,125.28,baixa,190.59,62.64,baixa,medio,192.92,4,4,1,False
2024-01-04,Brasilia (DF),Brinquedos,1625,3250.0,29.25,162500,81.25,2.38,14.06,,Thursday,January,Q1,3.26,5298.91,3.8,84.64,media,3.12,5078.12,2.5,112.85,media,105.88,56.42,media,medio,112.27,4,4,1,False
2024-01-04,Sao Paulo (SP),Eletrônicos,14923,52230.5,223.845,17907600,298.46,1.75,58.13,,Thursday,January,Q1,6.16,91894.26,5.13,466.34,alta,5.27,78626.56,3.16,621.79,alta,100.0,310.9,media,alto,111.43,4,4,1,False
2024-01-04,Sao Paulo (SP),Vestuário,10448,8358.4,52.24,1567200,208.96,1.5,40.23,,Thursday,January,Q1,2.63,27494.74,3.95,326.5,media,1.45,15166.45,2.03,435.33,baixa,120.0,217.67,baixa,alto,124.08,4,4,1,False
2024-01-04,Sao Paulo (SP),Alimentos,5628,28140.0,112.56,450240,112.56,0.99,42.38,,Thursday,January,Q1,1.68,9478.74,3.16,175.88,baixa,2.13,11982.19,2.48,234.5,media,80.0,117.25,alta,alto,83.81,4,4,1,False
2024-01-04,Sao Paulo (SP),Casa e Decoração,7846,62768.0,392.3,2353800,156.92,2.38,54.92,,Thursday,January,Q1,6.84,53683.16,5.13,245.19,alta,6.02,47244.73,3.16,326.92,alta,120.0,163.46,baixa,alto,132.86,4,4,1,False
2024-01-04,Sao Paulo (SP),Beleza e Saúde,5758,6909.6,46.064,690960,115.16,1.6,47.5,,Thursday,January,Q1,3.16,18183.16,3.95,179.94,media,2.37,13621.08,2.48,239.92,media,100.0,119.96,media,alto,105.52,4,4,1,False
2024-01-04,Sao Paulo (SP),Esportes,4517,18068.0,112.925,1129250,90.34,1.89,27.14,,Thursday,January,Q1,4.79,21634.05,5.13,141.16,alta,2.96,13356.72,2.48,188.21,media,120.0,94.1,baixa,alto,127.75,4,4,1,False
2024-01-04,Sao Paulo (SP),Livros e Mídia,4332,4332.0,17.328,303240,86.64,0.85,29.65,,Thursday,January,Q1,1.26,5472.0,3.16,135.38,baixa,0.97,4192.26,2.03,180.5,baixa,80.0,90.25,baixa,alto,82.23,4,4,1,False
2024-01-04,Sao Paulo (SP),Brinquedos,2680,5360.0,48.24,268000,53.6,1.73,5.06,,Thursday,January,Q1,3.16,8463.16,2.63,83.75,media,2.96,7924.73,1.77,111.67,media,66.67,55.83,media,alto,72.78,4,4,1,False
2024-01-04,Florianopolis (SC),Eletrônicos,3088,10808.0,46.32,3705600,205.87,2.45,59.39,,Thursday,January,Q1,6.65,20528.18,6.65,175.45,alta,5.7,17594.42,4.56,227.06,alta,146.34,116.97,media,medio,158.69,4,4,1,False
2024-01-04,Florianopolis (SC),Vestuário,3255,2604.0,16.275,488250,217.0,2.1,53.91,,Thursday,January,Q1,2.84,9247.16,5.11,184.94,media,1.57,5109.59,2.93,239.34,baixa,175.61,123.3,baixa,medio,180.02,4,4,1,False
2024-01-04,Florianopolis (SC),Alimentos,2676,13380.0,53.52,214080,178.4,1.68,51.69,,Thursday,January,Q1,1.82,4865.45,4.09,152.05,baixa,2.3,6161.02,3.58,196.76,media,117.07,101.36,alta,medio,121.19,4,4,1,False
2024-01-04,Florianopolis (SC),Casa e Decoração,2334,18672.0,116.7,700200,155.6,2.45,45.62,,Thursday,January,Q1,7.39,17239.77,6.65,132.61,alta,6.51,15198.14,4.56,171.62,alta,175.61,88.41,baixa,medio,189.51,4,4,1,False
2024-01-04,Florianopolis (SC),Beleza e Saúde,2355,2826.0,18.84,282600,157.0,2.08,49.11,,Thursday,January,Q1,3.41,8028.41,5.11,133.81,media,2.56,6024.42,3.58,173.16,media,146.34,89.2,media,medio,152.31,4,4,1,False
2024-01-04,Florianopolis (SC),Esportes,1920,7680.0,48.0,480000,128.0,2.0,43.76,,Thursday,January,Q1,5.17,9927.27,6.65,109.09,alta,3.2,6139.53,3.58,141.18,media,175.61,72.73,baixa,medio,183.98,4,4,1,False
2024-01-04,Florianopolis (SC),Livros e Mídia,1429,1429.0,5.716,100030,95.27,1.32,39.17,,Thursday,January,Q1,1.36,1948.64,4.09,81.19,baixa,1.05,1495.47,2.93,105.07,baixa,175.61,54.13,baixa,medio,178.02,4,4,1,False
2024-01-04,Florianopolis (SC),Brinquedos,1202,2404.0,21.636,120200,80.13,2.38,18.16,,Thursday,January,Q1,3.41,4097.73,3.41,68.3,media,3.2,3843.6,2.56,88.38,media,97.56,45.53,media,medio,104.17,4,4,1,False
2024-01-05,Belem (PA),Eletrônicos,2095,7332.5,31.425,2514000,174.58,3.88,56.28,,Friday,January,Q1,6.88,14418.53,11.47,163.67,alta,6.12,12831.87,7.35,218.23,alta,240.0,109.11,media,baixo,253.01,5,5,1,False
2024-01-05,Belem (PA),Vestuário,2070,1656.0,10.35,310500,172.5,3.03,58.22,,Friday,January,Q1,2.94,6088.24,8.82,161.72,media,1.69,3493.12,4.72,215.62,baixa,288.0,107.81,baixa,baixo,292.63,5,5,1,False
2024-01-05,Belem (PA),Alimentos,2834,14170.0,56.68,226720,236.17,3.3,54.51,,Friday,January,Q1,1.88,5334.59,7.06,221.41,baixa,2.48,7014.15,5.77,295.21,media,192.0,147.6,alta,baixo,196.36,5,5,1,False
2024-01-05,Belem (PA),Casa e Decoração,1361,10888.0,68.05,408300,113.42,5.08,58.65,,Friday,January,Q1,7.65,10407.65,11.47,106.33,alta,7.0,9527.0,7.35,141.77,alta,288.0,70.89,baixa,baixo,302.65,5,5,1,False
2024-01-05,Belem (PA),Beleza e Saúde,2143,2571.6,17.144,257160,178.58,2.58,40.53,,Friday,January,Q1,3.53,7563.53,8.82,167.42,media,2.75,5893.25,5.77,223.23,media,240.0,111.61,media,baixo,246.28,5,5,1,False
2024-01-05,Belem (PA),Esportes,1351,5404.0,33.775,337750,112.58,4.33,59.75,,Friday,January,Q1,5.35,7231.82,11.47,105.55,alta,3.44,4644.06,5.77,140.73,media,288.0,70.36,baixa,baixo,296.79,5,5,1,False
2024-01-05,Belem (PA),Livros e Mídia,618,618.0,2.472,43260,51.5,2.54,4.76,,Friday,January,Q1,1.41,872.47,4.71,48.28,baixa,1.12,695.25,3.37,64.38,baixa,192.0,32.19,baixa,baixo,194.54,5,5,1,False
2024-01-05,Belem (PA),Brinquedos,1516,3032.0,27.288,151600,126.33,3.98,56.77,,Friday,January,Q1,3.53,5350.59,8.82,118.44,media,3.44,5211.25,5.77,157.92,media,240.0,78.96,media,baixo,246.97,5,5,1,False
2024-01-05,Recife (PE),Eletrônicos,2867,10034.5,43.005,3440400,159.28,3.27,41.13,,Friday,January,Q1,6.5,18635.5,8.67,179.19,alta,5.76,16527.41,5.76,223.98,alta,187.5,119.46,media,medio,199.76,5,5,1,False
2024-01-05,Recife (PE),Vestuário,3005,2404.0,15.025,450750,166.94,3.38,59.99,,Friday,January,Q1,2.78,8347.22,6.67,187.81,media,1.59,4772.65,3.71,234.77,baixa,225.0,125.21,baixa,medio,229.37,5,5,1,False
2024-01-05,Recife (PE),Alimentos,4105,20525.0,82.1,328400,228.06,2.45,55.38,,Friday,January,Q1,1.78,7297.78,5.33,256.56,baixa,2.33,9562.24,4.53,320.7,media,150.0,171.04,alta,medio,154.11,5,5,1,False
2024-01-05,Recife (PE),Casa e Decoração,2033,16264.0,101.65,609900,112.94,5.13,44.95,,Friday,January,Q1,7.22,14682.78,8.67,127.06,alta,6.59,13393.88,5.76,158.83,alta,225.0,84.71,baixa,medio,238.81,5,5,1,False
2024-01-05,Recife (PE),Beleza e Saúde,2773,3327.6,22.184,332760,154.06,2.3,59.08,,Friday,January,Q1,3.33,9243.33,6.67,173.31,media,2.59,7177.18,4.53,216.64,media,187.5,115.54,media,medio,193.42,5,5,1,False
2024-01-05,Recife (PE),Esportes,1986,7944.0,49.65,496500,110.33,2.94,53.43,,Friday,January,Q1,5.06,10040.33,8.67,124.12,alta,3.24,6425.29,4.53,155.16,media,225.0,82.75,baixa,medio,233.29,5,5,1,False
2024-01-05,Recife (PE),Livros e Mídia,955,955.0,3.82,66850,53.06,1.98,4.23,,Friday,January,Q1,1.33,1273.33,3.56,59.69,baixa,1.06,1011.18,2.65,74.61,baixa,150.0,39.79,baixa,medio,152.39,5,5,1,False
2024-01-05,Recife (PE),Brinquedos,2011,4022.0,36.198,201100,111.72,3.02,55.45,,Friday,January,Q1,3.33,6703.33,6.67,125.69,media,3.24,6506.18,4.53,157.11,media,187.5,83.79,media,medio,194.07,5,5,1,False
2024-01-05,Brasilia (DF),Eletrônicos,4229,14801.5,63.435,5074800,211.45,3.06,51.22,,Friday,January,Q1,6.36,26890.92,7.42,220.26,alta,5.57,23547.84,4.45,293.68,alta,158.82,146.84,media,medio,170.75,5,5,1,False
2024-01-05,Brasilia (DF),Vestuário,4078,3262.4,20.39,611700,203.9,2.4,42.68,,Friday,January,Q1,2.72,11081.52,5.71,212.4,media,1.53,6256.02,2.86,283.19,baixa,190.59,141.6,baixa,medio,194.84,5,5,1,False
2024-01-05,Brasilia (DF),Alimentos,2863,14315.0,57.26,229040,143.15,2.2,52.41,,Friday,January,Q1,1.74,4979.13,4.57,149.11,baixa,2.25,6441.75,3.5,198.82,media,127.06,99.41,alta,medio,131.05,5,5,1,False
2024-01-05,Brasilia (DF),Casa e Decoração,2631,21048.0,131.55,789300,131.55,3.32,42.73,,Friday,January,Q1,7.07,18588.59,7.42,137.03,alta,6.36,16742.73,4.45,182.71,alta,190.59,91.35,baixa,medio,204.02,5,5,1,False
2024-01-05,Brasilia (DF),Beleza e Saúde,2282,2738.4,18.256,273840,114.1,2.12,51.8,,Friday,January,Q1,3.26,7441.3,5.71,118.85,media,2.5,5705.0,3.5,158.47,media,158.82,79.24,media,medio,164.58,5,5,1,False
2024-01-05,Brasilia (DF),Esportes,2147,8588.0,53.675,536750,107.35,2.68,58.08,,Friday,January,Q1,4.95,10618.32,7.42,111.82,alta,3.12,6709.38,3.5,149.1,media,190.59,74.55,baixa,medio,198.66,5,5,1,False
2024-01-05,Brasilia (DF),Livros e Mídia,1633,1633.0,6.532,114310,81.65,1.76,19.46,,Friday,January,Q1,1.3,2130.0,3.04,85.05,baixa,1.02,1670.11,2.05,113.4,baixa,127.06,56.7,baixa,medio,129.39,5,5,1,False
2024-01-05,Brasilia (DF),Brinquedos,1504,3008.0,27.072,150400,75.2,2.62,8.93,,Friday,January,Q1,3.26,4904.35,3.8,78.33,media,3.12,4700.0,2.5,104.44,media,105.88,52.22,media,medio,112.27,5,5,1,False
2024-01-05,Sao Paulo (SP),Eletrônicos,14383,50340.5,215.745,17259600,287.66,2.11,49.84,,Friday,January,Q1,6.16,88569.0,5.13,449.47,alta,5.27,75781.4,3.16,599.29,alta,100.0,299.65,media,alto,111.43,5,5,1,False
2024-01-05,Sao Paulo (SP),Vestuário,11311,9048.8,56.555,1696650,226.22,1.48,59.6,,Friday,January,Q1,2.63,29765.79,3.95,353.47,media,1.45,16419.19,2.03,471.29,baixa,120.0,235.65,baixa,alto,124.08,5,5,1,False
2024-01-05,Sao Paulo (SP),Alimentos,5934,29670.0,118.68,474720,118.68,1.12,52.67,,Friday,January,Q1,1.68,9994.11,3.16,185.44,baixa,2.13,12633.68,2.48,247.25,media,80.0,123.62,alta,alto,83.81,5,5,1,False
2024-01-05,Sao Paulo (SP),Casa e Decoração,8450,67600.0,422.5,2535000,169.0,1.87,42.58,,Friday,January,Q1,6.84,57815.79,5.13,264.06,alta,6.02,50881.72,3.16,352.08,alta,120.0,176.04,baixa,alto,132.86,5,5,1,False
2024-01-05,Sao Paulo (SP),Beleza e Saúde,5500,6600.0,44.0,660000,110.0,1.16,42.78,,Friday,January,Q1,3.16,17368.42,3.95,171.88,media,2.37,13010.75,2.48,229.17,media,100.0,114.58,media,alto,105.52,5,5,1,False
2024-01-05,Sao Paulo (SP),Esportes,5091,20364.0,127.275,1272750,101.82,1.44,44.78,,Friday,January,Q1,4.79,24383.21,5.13,159.09,alta,2.96,15054.03,2.48,212.12,media,120.0,106.06,baixa,alto,127.75,5,5,1,False
2024-01-05,Sao Paulo (SP),Livros e Mídia,4490,4490.0,17.96,314300,89.8,1.04,31.69,,Friday,January,Q1,1.26,5671.58,3.16,140.31,baixa,0.97,4345.16,2.03,187.08,baixa,80.0,93.54,baixa,alto,82.23,5,5,1,False
2024-01-05,Sao Paulo (SP),Brinquedos,2892,5784.0,52.056,289200,57.84,1.32,4.08,,Friday,January,Q1,3.16,9132.63,2.63,90.38,media,2.96,8551.61,1.77,120.5,media,66.67,60.25,media,alto,72.78,5,5,1,False
2024-01-05,Florianopolis (SC),Eletrônicos,2535,8872.5,38.025,3042000,169.0,2.09,41.77,,Friday,January,Q1,6.65,16851.99,6.65,144.03,alta,5.7,14443.6,4.56,186.4,alta,146.34,96.02,media,medio,158.69,5,5,1,False
2024-01-05,Florianopolis (SC),Vestuário,2353,1882.4,11.765,352950,156.87,1.97,44.13,,Friday,January,Q1,2.84,6684.66,5.11,133.69,media,1.57,3693.66,2.93,173.01,baixa,175.61,89.13,baixa,medio,180.02,5,5,1,False
2024-01-05,Florianopolis (SC),Alimentos,2064,10320.0,41.28,165120,137.6,1.6,53.81,,Friday,January,Q1,1.82,3752.73,4.09,117.27,baixa,2.3,4752.0,3.58,151.76,media,117.07,78.18,alta,medio,121.19,5,5,1,False
2024-01-05,Florianopolis (SC),Casa e Decoração,1541,12328.0,77.05,462300,102.73,3.36,51.61,,Friday,January,Q1,7.39,11382.39,6.65,87.56,alta,6.51,10034.42,4.56,113.31,alta,175.61,58.37,baixa,medio,189.51,5,5,1,False
2024-01-05,Florianopolis (SC),Beleza e Saúde,1555,1866.0,12.44,186600,103.67,2.07,58.42,,Friday,January,Q1,3.41,5301.14,5.11,88.35,media,2.56,3977.91,3.58,114.34,media,146.34,58.9,media,medio,152.31,5,5,1,False
2024-01-05,Florianopolis (SC),Esportes,1343,5372.0,33.575,335750,89.53,2.0,32.89,,Friday,January,Q1,5.17,6943.92,6.65,76.31,alta,3.2,4294.48,3.58,98.75,media,117.07,50.87,baixa,medio,125.44,5,5,1,False
2024-01-05,Florianopolis (SC),Livros e Mídia,1188,1188.0,4.752,83160,79.2,1.22,12.2,,Friday,January,Q1,1.36,1620.0,2.73,67.5,baixa,1.05,1243.26,2.09,87.35,baixa,117.07,45.0,baixa,medio,119.48,5,5,1,False
2024-01-05,Florianopolis (SC),Brinquedos,1004,2008.0,18.072,100400,66.93,1.99,5.24,,Friday,January,Q1,3.41,3422.73,3.41,57.05,media,3.2,3210.47,2.56,73.82,media,97.56,38.03,media,medio,104.17,5,5,1,False
2024-01-06,Belem (PA),Eletrônicos,1312,4592.0,19.68,1574400,109.33,4.62,40.73,,Saturday,January,Q1,6.88,9029.65,11.47,102.5,alta,6.12,8036.0,7.35,136.67,alta,240.0,68.33,media,baixo,253.01,6,6,1,True
2024-01-06,Belem (PA),Vestuário,1206,964.8,6.03,180900,100.5,3.8,52.98,,Saturday,January,Q1,2.94,3547.06,8.82,94.22,media,1.69,2035.12,4.72,125.63,baixa,288.0,62.81,baixa,baixo,292.63,6,6,1,True
2024-01-06,Belem (PA),Alimentos,1695,8475.0,33.9,135600,141.25,2.84,42.14,,Saturday,January,Q1,1.88,3190.59,7.06,132.42,baixa,2.48,4195.12,5.77,176.56,media,192.0,88.28,alta,baixo,196.36,6,6,1,True
2024-01-06,Belem (PA),Casa e Decoração,837,6696.0,41.85,251100,69.75,5.32,4.48,,Saturday,January,Q1,7.65,6400.59,7.65,65.39,alta,7.0,5859.0,5.25,87.19,alta,192.0,43.59,baixa,baixo,206.65,6,6,1,True
2024-01-06,Belem (PA),Beleza e Saúde,1210,1452.0,9.68,145200,100.83,3.0,37.37,,Saturday,January,Q1,3.53,4270.59,8.82,94.53,media,2.75,3327.5,5.77,126.04,media,240.0,63.02,media,baixo,246.28,6,6,1,True
2024-01-06,Belem (PA),Esportes,849,3396.0,21.225,212250,70.75,3.41,1.05,,Saturday,January,Q1,5.35,4544.65,7.65,66.33,alta,3.44,2918.44,4.12,88.44,media,192.0,44.22,baixa,baixo,200.79,6,6,1,True
2024-01-06,Belem (PA),Livros e Mídia,390,390.0,1.56,27300,32.5,2.83,5.19,,Saturday,January,Q1,1.41,550.59,4.71,30.47,baixa,1.12,438.75,3.37,40.62,baixa,192.0,20.31,baixa,baixo,194.54,6,6,1,True
2024-01-06,Belem (PA),Brinquedos,912,1824.0,16.416,91200,76.0,3.9,8.99,,Saturday,January,Q1,3.53,3218.82,5.88,71.25,media,3.44,3135.0,4.12,95.0,media,160.0,47.5,media,baixo,166.97,6,6,1,True
2024-01-06,Recife (PE),Eletrônicos,1821,6373.5,27.315,2185200,101.17,3.73,51.34,,Saturday,January,Q1,6.5,11836.5,8.67,113.81,alta,5.76,10497.53,5.76,142.27,alta,187.5,75.88,media,medio,199.76,6,6,1,True
2024-01-06,Recife (PE),Vestuário,1712,1369.6,8.56,256800,95.11,2.55,34.41,,Saturday,January,Q1,2.78,4755.56,6.67,107.0,media,1.59,2719.06,3.71,133.75,baixa,225.0,71.33,baixa,medio,229.37,6,6,1,True
